,date,has_setlist,name,tour,venue
7900,18-09-2008,False,Drugly Cats,No Tour Assigned,16 Tons
7901,18-09-2008,False,Red Snapper,No Tour Assigned,B1 Maximum Club
7902,16-09-2008,True,The Bohemians,No Tour Assigned,Plan B Club
7903,16-09-2008,True,Queen + Paul Rodgers,The Cosmos Rocks Tour,Olympijskiy Stadium
7904,15-09-2008,True,Queen + Paul Rodgers,The Cosmos Rocks Tour,Olympijskiy Stadium
7905,15-09-2008,True,The Bohemians,No Tour Assigned,Plan B Club
7906,14-09-2008,True,The Bohemians,No Tour Assigned,B2
7907,13-09-2008,True,t.A.T.u.,No Tour Assigned,Bacardi B-Live
7908,13-09-2008,False,Luke Leighfield,No Tour Assigned,Gogol'
7909,13-09-2008,True,In Extremo,No Tour Assigned,1Rock
7910,13-09-2008,False,Mad Sin,No Tour Assigned,Tochka
7911,13-09-2008,False,Klever,No Tour Assigned,Aktoviy Zal
7912,12-09-2008,False,Flëur,No Tour Assigned,Tochka
7913,12-09-2008,False,Hanzel und Gretyl,No Tour Assigned,Plan B Club
7914,12-09-2008,False,Casiotone for the Painfully Alone,No Tour Assigned,Aktoviy Zal
7915,14-05-2005,True,Charon,No Tour Assigned,DK Gorbunova
7916,14-05-2005,False,Mystic Circle,No Tour Assigned,R-club
7917,13-05-2005,False,Neglected Fields,No Tour Assigned,Relax Club
7918,06-05-2005,True,Splean,No Tour Assigned,Tabula Rasa
7919,05-05-2005,False,Master,No Tour Assigned,Tochka
7920,02-05-2005,True,Cruachan,No Tour Assigned,Tochka
7921,28-04-2005,True,Samael,No Tour Assigned,Tochka
7922,27-04-2005,True,Mark Knopfler,Shangri-La,Kremlin Palace
7923,27-04-2005,True,Accept,Reunion Tour,Malaja Arena Luzhniki
7924,23-04-2005,True,Alan Parsons Live Project,A Valid Path,Kremlin Palace
7925,23-04-2005,True,Soulfly,No Tour Assigned,DK Gorbunova
7926,23-04-2005,False,Moray Eel,No Tour Assigned,R-club
7927,20-04-2005,True,Scooter,No Tour Assigned,Olympijskiy Stadium
7928,17-04-2005,True,Keiko Matsui,No Tour Assigned,Moscow International House Of Music
7929,16-04-2005,True,Diary of Dreams,Nigredo,Tochka
7930,09-04-2005,False,Rossomahaar,No Tour Assigned,Relax Club
7931,09-04-2005,True,Huun‐Huur‐Tu,No Tour Assigned,Dom
7932,09-04-2005,False,Okean Elzy,No Tour Assigned,Rossia Concert Hall
7933,08-04-2005,False,Mus,No Tour Assigned,35mm
7934,03-04-2005,True,Rage,20th Anniversary Tour,Tochka
7935,04-10-2014,True,Ledokol T.,"""Nechelovecheskaya Iskrennost'"" tour",Pesochnitsa Time Cafe
7936,04-10-2014,False,Fanny Kaplan,No Tour Assigned,China-Town-Cafe
7937,04-10-2014,True,Sophie Ellis‐Bextor,Wanderlust,Ray Just Arena
7938,03-10-2014,True,The Qemists,No Tour Assigned,Volta Club
7939,03-10-2014,False,Unheilig,Alles hat seine Zeit,GlavClub
7940,03-10-2014,False,Charles Aznavour,No Tour Assigned,Crocus City Hall
7941,02-10-2014,True,Sophie Ellis‐Bextor,VTB Capital Forum RUSSIA CALLING,Expocentre
7942,01-10-2014,True,Slade,No Tour Assigned,Crocus City Hall
7943,01-10-2014,True,Tricky,Adrian Thaws,Izvestiya Hall
7944,01-10-2014,True,Mickey Finn’s T-Rex,No Tour Assigned,Crocus City Hall
7945,30-09-2014,True,Woslom,No Tour Assigned,Little Rock
7946,30-09-2014,True,Dope,No Tour Assigned,Volta Club
7947,30-09-2014,False,Lindsey Stirling,No Tour Assigned,Crocus City Hall
7948,28-09-2014,True,Three Days Grace,Belarusian-Russian Tour 2014,Stadium Live
7949,27-09-2014,True,Arch Enemy,War Eternal,GlavClub
7950,27-09-2014,False,Mooncake,No Tour Assigned,16 Tons
7951,27-09-2014,False,Armin van Buuren,No Tour Assigned,Olympijskiy Stadium
7952,27-09-2014,False,deux furieuses,No Tour Assigned,Dewar's Powerhouse
7953,26-09-2014,False,Glintshake,No Tour Assigned,Volta Club
7954,26-09-2014,True,Clan of Xymox,No Tour Assigned,Club Teatr'
7955,25-06-2011,True,Morning Parade,Festivals '11,Milk
7956,25-06-2011,False,Green Grey,No Tour Assigned,16 Tons
7957,24-06-2011,True,Sinéad O’Connor,No Tour Assigned,Moscow International House Of Music
7958,23-06-2011,True,Linkin Park,A Thousand Suns,Vassilyevskiy Spusk
7959,23-06-2011,True,Anberlin,Russian Shows 2011,Tochka
7960,22-06-2011,False,Vagiant,No Tour Assigned,Aktoviy Zal
7961,22-06-2011,False,Bobby McFerrin,No Tour Assigned,Crocus City Hall
7962,22-06-2011,False,Rolo Tomassi,No Tour Assigned,Aktoviy Zal
7963,21-06-2011,True,System of a Down,System of a Down Reunion Tour,Olympijskiy Stadium
7964,20-06-2011,False,Lasting Traces,No Tour Assigned,
7965,19-06-2011,False,IS TROPICAL,No Tour Assigned,Strelka Institute
7966,19-06-2011,True,Terror,Stick Tight 2011 Tour,Tochka
7967,19-06-2011,False,On-The-Go,No Tour Assigned,Strelka Institute
7968,18-06-2011,False,C-Lekktor,No Tour Assigned,Hleb
7969,17-06-2011,False,uSSSy,No Tour Assigned,Squat Cafe
7970,17-06-2011,True,Santana,2011 European Tour,Crocus City Hall
7971,17-06-2011,True,Cinderella,25th Anniversary Tour,Arena Moscow
7972,16-06-2011,True,Branches of The Past,No Tour Assigned,Mezzo-forte
7973,15-06-2011,True,Filter,The Trouble With Angels Tour,Arena Moscow
7974,14-06-2011,True,Parkway Drive,No Tour Assigned,Tochka
7975,04-10-2003,True,De/Vision,No Tour Assigned,Roxy
7976,01-10-2003,True,Natalia Oreiro,Tourmalina 2003,Kremlin Palace
7977,30-09-2003,True,Natalia Oreiro,Tourmalina 2003,Kremlin Palace
7978,30-09-2003,True,Pungent Stench,No Tour Assigned,Relax Club
7979,29-09-2003,False,Mariah Carey,Charmbracelet World Tour,Kremlin Palace
7980,28-09-2003,False,Ken Hensley,No Tour Assigned,Apelsin Club
7981,27-09-2003,True,Nightwish,World Tour Of The Century,DK Gorbunova
7982,27-09-2003,False,Mariah Carey,Charmbracelet World Tour,Kremlin Palace
7983,26-09-2003,True,Clawfinger,Zeros & Heroes,DK Gorbunova
7984,25-09-2003,True,Blur,Think Tank Tour,DK Gorbunova
7985,24-09-2003,True,Blur,No Tour Assigned,
7986,24-09-2003,True,Marc Almond,No Tour Assigned,Vanil Restaurant
7987,24-09-2003,True,Blur,Think Tank Tour,DK Gorbunova
7988,20-09-2003,False,Supermax,Russian Tour 2003,B2
7989,06-09-2003,True,Dolphin,No Tour Assigned,SDK MAI
7990,06-09-2003,True,Scorpions,World Tour 2003,Red Square
7991,30-08-2003,False,Mad Professor,No Tour Assigned,Dvorets Sporta Luzhniki
7992,30-08-2003,False,Lee “Scratch” Perry,No Tour Assigned,Dvorets Sporta Luzhniki
7993,28-08-2003,False,The Legendary Pink Dots,No Tour Assigned,B2
7994,23-08-2003,True,Mogwai,No Tour Assigned,16 Tons
7995,01-09-2018,True,Glintshake,No Tour Assigned,Aglomerat
7996,31-08-2018,True,BondarevMIC,15,Vidnoe
7997,31-08-2018,True,Roger Waters,Us + Them Tour,Olympijskiy Stadium
7998,30-08-2018,False,Marky Ramone’s Blitzkrieg,No Tour Assigned,GlavClub
7999,29-08-2018,True,Imagine Dragons,Evolve World Tour,Luzhniki Stadium
8000,29-08-2018,True,The Vaccines,No Tour Assigned,Luzhniki Stadium
8001,26-08-2018,False,Pompeya,No Tour Assigned,Locals only
8002,26-08-2018,False,Guru Groove Foundation,No Tour Assigned,Locals only
8003,25-08-2018,True,Oxxxymiron,No Tour Assigned,Kolomenskoe Park
8004,25-08-2018,False,Thomas Mraz,No Tour Assigned,Kolomenskoe Park
8005,25-08-2018,True,Bai Bang,No Tour Assigned,Rock House
8006,25-08-2018,False,Porchy,No Tour Assigned,Kolomenskoe Park
8007,25-08-2018,True,Loqiemean,No Tour Assigned,Kolomenskoe Park
8008,25-08-2018,False,Xavier Wulf,No Tour Assigned,Kolomenskoe Park
8009,25-08-2018,False,Lil Gnar,No Tour Assigned,Kolomenskoe Park
8010,25-08-2018,False,JEEMBO,No Tour Assigned,Kolomenskoe Park
8011,25-08-2018,True,Bones,No Tour Assigned,Kolomenskoe Park
8012,25-08-2018,True,Sonata Arctica,The Ninth Hour World Tour,RED
8013,23-08-2018,True,Ariel Pink,No Tour Assigned,Arbat Hall
8014,22-08-2018,True,Vrazek,No Tour Assigned,Dewar's Powerhouse
8015,28-03-2015,False,Luc Ex,No Tour Assigned,Dom
8016,28-03-2015,False,Aria,Cherez Vse Vremena,Ray Just Arena
8017,28-03-2015,False,Section 1,No Tour Assigned,Pushkarev
8018,28-03-2015,False,Upon This Dawning,No Tour Assigned,Volta Club
8019,27-03-2015,False,Migos,No Tour Assigned,Space Moscow
8020,27-03-2015,True,65daysofstatic,The Fall of Math 10th Anniversary,Yotaspace
8021,27-03-2015,True,Lucifer in the Sky With Diamonds,No Tour Assigned,Fassbinder Cinema Bar
8022,27-03-2015,True,Section 1,No Tour Assigned,Ray Just Arena
8023,27-03-2015,True,Scooter,No Tour Assigned,Ray Just Arena
8024,27-03-2015,True,Battle Beast,Unholy Savior Tour,Volta Club
8025,27-03-2015,False,Silence Kit,No Tour Assigned,Yotaspace
8026,27-03-2015,True,Arbitrator,No Tour Assigned,Little Rock
8027,26-03-2015,True,Little Boots,No Tour Assigned,Tsvetnoy Central Market
8028,23-03-2015,True,Severnyj Flot,No Tour Assigned,Yotaspace
8029,22-03-2015,True,Thirty Seconds to Mars,Love Lust,Olympijskiy Stadium
8030,22-03-2015,False,Little Big,No Tour Assigned,RED
8031,21-03-2015,True,King Dude,No Tour Assigned,Club Teatr'
8032,21-03-2015,False,Cult of Youth,No Tour Assigned,Club Teatr'
8033,20-03-2015,True,BondarevMIC,13,Vidnoe
8034,20-03-2015,True,Arkona,No Tour Assigned,Volta Club
8035,07-01-2012,False,Onyx,No Tour Assigned,Milk
8036,06-01-2012,False,Amatory,No Tour Assigned,Tuning Hall
8037,06-01-2012,False,Under the Scythe,No Tour Assigned,Plan B Club
8038,06-01-2012,False,Astral Projection,No Tour Assigned,Arena Moscow
8039,02-01-2012,False,SAKURA,No Tour Assigned,16 Tons
8040,31-12-2011,False,The Ting Tings,No Tour Assigned,Gipsy Bar
8041,28-12-2011,False,Tracktor Bowling,No Tour Assigned,B2
8042,28-12-2011,True,Splean,No Tour Assigned,16 Tons
8043,28-12-2011,False,moremoney,No Tour Assigned,Gogol'
8044,25-12-2011,False,Invisible Border,No Tour Assigned,You Too
8045,25-12-2011,True,Ledokol T.,Ledokol Trotskiy pre-debut album tour,Izmailovo Island
8046,21-12-2011,False,José Carreras,No Tour Assigned,Crocus City Hall
8047,20-12-2011,False,Sonic Death,No Tour Assigned,16 Tons
8048,18-12-2011,False,S.C.U.M,No Tour Assigned,Milk (Small Stage)
8049,18-12-2011,False,Kwoon,No Tour Assigned,Gogol'
8050,18-12-2011,True,Suede,Comeback Tour,Milk
8051,18-12-2011,True,Týr,Dead Tyrants Tour,Relax Club
8052,18-12-2011,False,Krakatoa,No Tour Assigned,Milk (Small Stage)
8053,17-12-2011,False,Neaera,No Tour Assigned,Relax Club
8054,17-12-2011,True,Mar de Grises,No Tour Assigned,XO club
8055,28-08-2011,False,Cosmonauts Day,No Tour Assigned,MANTRA MUSIC
8056,27-08-2011,False,Arkona,No Tour Assigned,Plan B Club
8057,27-08-2011,True,Stoned Jesus,Horny Monday Tour,Shokoladnaya Fabrika
8058,26-08-2011,True,Ledokol T.,Ledokol Trotskiy pre-debut album tour,Acoustic Flat Concert
8059,26-08-2011,False,Orbital,No Tour Assigned,Gaudi
8060,25-08-2011,True,DIR EN GREY,TOUR2011 PARADOX OF RETALIATION,Milk
8061,23-08-2011,True,Fucked Up,David Comes to Life,16 Tons
8062,21-08-2011,True,Vintage,No Tour Assigned,Red Square
8063,19-08-2011,False,Admit You're Shit,No Tour Assigned,MANTRA MUSIC
8064,18-08-2011,False,iamthemorning,No Tour Assigned,China-Town-Cafe
8065,18-08-2011,False,The Vivisectors,No Tour Assigned,Proekt OGI
8066,15-08-2011,False,MxPx,No Tour Assigned,Plan B Club
8067,13-08-2011,False,Manicure,No Tour Assigned,Strelka Institute
8068,13-08-2011,False,Zola Jesus,No Tour Assigned,Strelka Institute
8069,12-08-2011,False,Dice,No Tour Assigned,Blur Cafe
8070,11-08-2011,True,YELLOW FRIED CHICKENz,WORLD TOUR *SHOW UR SOUL.I* Sekai Shoketsu Aikonsai,Arena Moscow
8071,09-08-2011,False,Kataklysm,Spread The Venom World Tour,XO club
8072,03-08-2011,True,Empire of the Sun,Walking on a Dream,Arena Moscow
8073,01-08-2011,True,Twisted Sister,No Tour Assigned,Arena Moscow
8074,30-07-2011,True,Sophie Ellis‐Bextor,Europa Plus Live 2011,Victory Park
8075,07-12-2007,False,Planningtorock,No Tour Assigned,Proekt Fabrika
8076,07-12-2007,False,Tony Levin,No Tour Assigned,B2
8077,07-12-2007,False,Raja Ram,No Tour Assigned,Forum Hall
8078,07-12-2007,False,Amatory,Saint Seventh Tour,SDK MAI
8079,07-12-2007,False,Faust,No Tour Assigned,Ikra
8080,05-12-2007,False,New York Dolls,No Tour Assigned,B2
8081,04-12-2007,False,Rashamba,No Tour Assigned,Tabula Rasa
8082,02-12-2007,True,Tarja,Warm Up for My Winter Storm Tour,B1 Maximum Club
8083,01-12-2007,False,Voiceless Void,No Tour Assigned,Relax Club
8084,01-12-2007,False,Jazzamor,No Tour Assigned,16 Tons
8085,01-12-2007,True,Kingdom Come,No Tour Assigned,Apelsin Club
8086,01-12-2007,False,The Morningside,No Tour Assigned,Relax Club
8087,01-12-2007,True,Gorefest,Rise to Ruin,Tochka
8088,30-11-2007,True,Saxon,Inner Sanctum Tour 2007,Apelsin Club
8089,30-11-2007,False,Hell Is for Heroes,No Tour Assigned,B2
8090,29-11-2007,False,Il Divo,No Tour Assigned,Kremlin Palace
8091,29-11-2007,False,Happy Mondays,No Tour Assigned,B1 Maximum Club
8092,29-11-2007,True,W.A.S.P.,The Crimson Idol - 15th Anniversary,Apelsin Club
8093,27-11-2007,True,Vintage,No Tour Assigned,Opera Club
8094,27-11-2007,True,Agnostic Front,No Tour Assigned,Tochka
8095,04-12-2015,True,Leningrad,No Tour Assigned,Stadium Live
8096,04-12-2015,True,Lust for Youth,No Tour Assigned,Fassbinder Cinema Bar
8097,04-12-2015,True,ONE OK ROCK,No Tour Assigned,Yotaspace
8098,03-12-2015,True,Kreator,2015 World Tour,Ray Just Arena
8099,03-12-2015,True,Carl Barât and The Jackals,No Tour Assigned,16 Tons
8100,02-12-2015,True,Oh Wonder,No Tour Assigned,Izvestiya Hall
8101,01-12-2015,False,’68,No Tour Assigned,Club Teatr'
8102,29-11-2015,True,Aria,No Tour Assigned,Stadium Live
8103,29-11-2015,True,SEREBRO,No Tour Assigned,Kremlin Palace
8104,28-11-2015,True,Chris de Burgh,The Hands of Man Live 2015,Olympijskiy Stadium
8105,28-11-2015,True,Aria,No Tour Assigned,Stadium Live
8106,28-11-2015,True,Avatar,No Tour Assigned,Stadium Live
8107,27-11-2015,True,Vertical Voil,Pre-Debut,AmBar
8108,27-11-2015,True,Vintage,No Tour Assigned,Vesna
8109,27-11-2015,True,We Came as Romans,2015 Fall Tour,Moskva Hall
8110,26-11-2015,True,Dope,Die Motherfucker Die Reunion,Volta Club
8111,26-11-2015,True,Accept,Blind Rage Tour,Ray Just Arena
8112,25-11-2015,True,Closet Disco Queen,No Tour Assigned,Jao-Da
8113,24-11-2015,True,RavenEye,No Tour Assigned,Ray Just Arena
8114,24-11-2015,True,Slash featuring Myles Kennedy and The Conspirators,World On Fire Tour,Ray Just Arena
8115,19-04-2008,False,Frailty,No Tour Assigned,Tochka
8116,19-04-2008,False,Esoteric,No Tour Assigned,Tochka
8117,19-04-2008,False,Whitey,No Tour Assigned,Solyanka club
8118,19-04-2008,False,Worship,No Tour Assigned,Tochka
8119,19-04-2008,True,Swallow the Sun,No Tour Assigned,Tochka
8120,19-04-2008,False,Comatose Vigil,No Tour Assigned,Tochka
8121,18-04-2008,False,The Prophecy,No Tour Assigned,Plan B Club
8122,18-04-2008,True,Lake of Tears,Mushrooms on the Moon Tour,Apelsin Club
8123,18-04-2008,False,Jay-Jay Johanson,No Tour Assigned,Ikra
8124,18-04-2008,True,Ace of Base,No Tour Assigned,
8125,18-04-2008,True,Gary Moore,Bad For You Baby World Tour,B1 Maximum Club
8126,17-04-2008,True,Paul Anka,No Tour Assigned,B1 Maximum Club
8127,16-04-2008,False,Cheese People,No Tour Assigned,Pod Club
8128,16-04-2008,True,Arch Enemy,No Tour Assigned,DK Gorbunova
8129,15-04-2008,True,War From a Harlots Mouth,No Tour Assigned,Tochka
8130,15-04-2008,False,Parkway Drive,No Tour Assigned,Tochka
8131,13-04-2008,False,The Young Knives,No Tour Assigned,B2
8132,13-04-2008,True,Isis,No Tour Assigned,Ikra
8133,13-04-2008,False,Eths,No Tour Assigned,XO club
8134,12-04-2008,False,Proxy,No Tour Assigned,Gazgolder Gallery
8135,19-05-2012,False,Nothington,No Tour Assigned,FM Club
8136,19-05-2012,True,Hopes Die Last,No Tour Assigned,Graf Cherniishev
8137,18-05-2012,False,Noize MC,No Tour Assigned,Stadium Live
8138,18-05-2012,False,The Mount Fuji Doomjazz Corporation,No Tour Assigned,Artplay
8139,18-05-2012,False,Ellen Allien,No Tour Assigned,Arma 17
8140,18-05-2012,False,Total Chaos,No Tour Assigned,Plan B Club
8141,18-05-2012,True,Zebrahead,No Tour Assigned,Milk (Small Stage)
8142,18-05-2012,False,The Kilimanjaro Darkjazz Ensemble,No Tour Assigned,Artplay
8143,18-05-2012,False,Narkotiki,No Tour Assigned,Gorky Park
8144,18-05-2012,False,The Hundreds In The Hands,No Tour Assigned,Gorky Park
8145,17-05-2012,False,Mona de Bo,No Tour Assigned,Zavtra Club
8146,17-05-2012,False,Adaen,No Tour Assigned,Zavtra Club
8147,17-05-2012,True,Amenra,Russian Tour 2012,Plan B Club
8148,17-05-2012,False,Bondage Fairies,No Tour Assigned,Aktoviy Zal
8149,17-05-2012,False,Alina Orlova,No Tour Assigned,Gorky Park
8150,17-05-2012,False,Surtsey Sounds,No Tour Assigned,Gorky Park
8151,17-05-2012,False,The Moon Mistress,Russian Tour 2012,Plan B Club
8152,17-05-2012,False,Pedigree,Russian Tour 2012,Plan B Club
8153,17-05-2012,True,F.P.G.,No Tour Assigned,P!PL
8154,17-05-2012,False,Dirge,Maydays In The East Tour 2012,Plan B Club
8155,03-03-2018,True,Alla Borisovna Pugačëva,No Tour Assigned,Safisa
8156,03-03-2018,True,The Rasmus,Dark Matters,GlavClub
8157,03-03-2018,True,Lena Katina,No Tour Assigned,Luzhniki Stadium
8158,03-03-2018,False,Michel Legrand,No Tour Assigned,Kremlin Palace
8159,03-03-2018,True,Lena Katina,No Tour Assigned,Mumiy Troll Bar
8160,03-03-2018,True,Hollywood Undead,European Tour 2018,Stadium Live
8161,02-03-2018,True,Eluveitie,Evocation II : Pantheon,GlavClub
8162,02-03-2018,False,Com Truise,No Tour Assigned,Shagi
8163,02-03-2018,True,Hämatom,No Tour Assigned,Moskva Hall
8164,01-03-2018,True,Katatonia,No Tour Assigned,ZIL ARENA
8165,01-03-2018,False,Dire Straits Experience,No Tour Assigned,Crocus City Hall
8166,01-03-2018,False,"Parks, Squares and Alleys",No Tour Assigned,16 Tons
8167,27-02-2018,True,(həd) p.e.,Worldwide Unity Tour,Club Gorod
8168,25-02-2018,False,Lara Fabian,Camouflage World Tour,Crocus City Hall
8169,25-02-2018,True,Depeche Mode,Global Spirit Tour,Olympijskiy Stadium
8170,25-02-2018,True,Black Line,No Tour Assigned,Olympijskiy Stadium
8171,24-02-2018,False,Lara Fabian,Camouflage World Tour,Crocus City Hall
8172,24-02-2018,True,Accept,The Rise of Chaos,GlavClub
8173,23-02-2018,False,Epidemia,No Tour Assigned,Stadium Live
8174,23-02-2018,True,Zu Ye Fa,No Tour Assigned,Red Eyes
8175,23-08-2014,False,Disciplin A Kitschme,No Tour Assigned,Muzeon Park
8176,23-08-2014,True,Markscheider Kunst,No Tour Assigned,Muzeon Park
8177,22-08-2014,True,Combichrist,We Love Tour,Volta Club
8178,19-08-2014,True,’68,No Tour Assigned,Club Teatr'
8179,19-08-2014,False,Touché Amoré,No Tour Assigned,Club Teatr'
8180,16-08-2014,True,Motherfathers,No Tour Assigned,China-Town-Cafe
8181,15-08-2014,True,Dolphin,No Tour Assigned,B2
8182,15-08-2014,True,Susperia,No Tour Assigned,Rock House
8183,10-08-2014,True,Pharoahe Monch,No Tour Assigned,Gorky Park
8184,10-08-2014,False,Silence Kit,No Tour Assigned,16 Tons
8185,07-08-2014,True,Leftöver Crack,No Tour Assigned,Volta Club
8186,06-08-2014,False,Pompeya,No Tour Assigned,16 Tons
8187,04-08-2014,False,Texas in July,No Tour Assigned,Volta Club
8188,04-08-2014,True,iwrestledabearonce,No Tour Assigned,Volta Club
8189,04-08-2014,True,Slayer,European Tour 2014,Ray Just Arena
8190,02-08-2014,False,Boris Grebenshchikov,No Tour Assigned,Zeleniy Teatr VDNH
8191,01-08-2014,False,Optimystica Orchestra,No Tour Assigned,VDNKh
8192,01-08-2014,True,F.P.G.,No Tour Assigned,Zeleniy Theater
8193,01-08-2014,False,Leningrad,No Tour Assigned,Artplay
8194,01-08-2014,False,Louna,No Tour Assigned,Zeleniy Theater
8195,29-01-2000,True,Dolphin,No Tour Assigned,Moskovskiy Dvorets Molodezhi
8196,28-01-2000,False,Dolphin,No Tour Assigned,Moskovskiy Dvorets Molodezhi
8197,22-01-2000,False,Kirpichi,No Tour Assigned,R-club
8198,08-01-2000,False,Tequilajazzz,No Tour Assigned,Bunker Club
8199,25-12-1999,False,Okean Elzy,No Tour Assigned,Bunker Club
8200,11-12-1999,False,S.P.O.R.T.,No Tour Assigned,DK Gorbunova
8201,11-12-1999,False,Zemfira,No Tour Assigned,DK Gorbunova
8202,11-12-1999,False,Dolphin,No Tour Assigned,DK Gorbunova
8203,10-12-1999,False,Zdob și Zdub,No Tour Assigned,DK Gorbunova
8204,10-12-1999,False,Mad Dog,No Tour Assigned,R-club
8205,10-12-1999,False,Okean Elzy,No Tour Assigned,DK Gorbunova
8206,10-12-1999,False,Zdob și Zdub,No Tour Assigned,Respublica Beefeater
8207,05-12-1999,False,Tequilajazzz,No Tour Assigned,DK Krylia Sovetov
8208,05-12-1999,True,Manowar,No Tour Assigned,DK Gorbunova
8209,04-12-1999,True,Manowar,No Tour Assigned,DK Gorbunova
8210,01-12-1999,False,Zdob și Zdub,No Tour Assigned,DK Gorbunova
8211,01-12-1999,False,Splean,No Tour Assigned,DK Gorbunova
8212,01-12-1999,False,Dolphin,No Tour Assigned,DK Gorbunova
8213,01-12-1999,False,Tequilajazzz,No Tour Assigned,DK Gorbunova
8214,01-12-1999,False,I.F.K.,No Tour Assigned,DK Gorbunova
8215,14-05-2015,True,Emika,Drei,RED
8216,14-05-2015,True,Gorky Park,No Tour Assigned,Crocus City Hall
8217,13-05-2015,True,Frank Iero,frnkiero andthe cellabration 2015,Yotaspace
8218,10-05-2015,False,Bongzilla,No Tour Assigned,Mona Club
8219,09-05-2015,False,Xenturion Prime,No Tour Assigned,Club Teatr'
8220,09-05-2015,False,T.O.Y.,No Tour Assigned,Club Teatr'
8221,07-05-2015,False,Zero People,No Tour Assigned,Duma Club
8222,03-05-2015,True,Motherfathers,No Tour Assigned,Club Teatr'
8223,03-05-2015,True,Psychea,No Tour Assigned,Yotaspace
